date,open,high,low,close,adjusted,volume
2016-04-23,1294000 ,1294000 ,1277000 ,1280000 ,1280000 ,114830 
2016-04-24,1294000 ,1294000 ,1277000 ,1280000 ,1280000 ,114830 
2016-04-25,1285000 ,1285000 ,1271000 ,1281000 ,1281000 ,91957 
2016-04-26,1285000 ,1305000 ,1283000 ,1296000 ,1296000 ,166901 
2016-04-27,1294000 ,1300000 ,1286000 ,1300000 ,1300000 ,165946 
2016-04-28,1300000 ,1300000 ,1261000 ,1265000 ,1265000 ,293069 
2016-04-29,1260000 ,1267000 ,1242000 ,1245000 ,1245000 ,325078 
2016-04-30,1260000 ,1267000 ,1242000 ,1245000 ,1245000 ,325078 
2016-05-01,1260000 ,1267000 ,1242000 ,1245000 ,1245000 ,325078 
2016-05-02,1247000 ,1262000 ,1245000 ,1250000 ,1250000 ,140552 
2016-05-03,1267000 ,1270000 ,1256000 ,1261000 ,1261000 ,158066 
2016-05-04,1272000 ,1290000 ,1262000 ,1290000 ,1290000 ,294055 
2016-05-05,1272000 ,1290000 ,1262000 ,1290000 ,1290000 ,294055 
2016-05-06,1272000 ,1290000 ,1262000 ,1290000 ,1290000 ,294055 
2016-05-07,1272000 ,1290000 ,1262000 ,1290000 ,1290000 ,294055 
2016-05-08,1272000 ,1290000 ,1262000 ,1290000 ,1290000 ,294055 
2016-05-09,1290000 ,1300000 ,1285000 ,1299000 ,1299000 ,312894 
2016-05-10,1299000 ,1300000 ,1288000 ,1296000 ,1296000 ,171191 
2016-05-11,1296000 ,1299000 ,1287000 ,1292000 ,1292000 ,176688 
2016-05-12,1292000 ,1292000 ,1275000 ,1281000 ,1281000 ,152302 
2016-05-13,1281000 ,1281000 ,1251000 ,1253000 ,1253000 ,245698 
2016-05-14,1281000 ,1281000 ,1251000 ,1253000 ,1253000 ,245698 
2016-05-15,1281000 ,1281000 ,1251000 ,1253000 ,1253000 ,245698 
2016-05-16,1253000 ,1263000 ,1247000 ,1248000 ,1248000 ,234403 
2016-05-17,1249000 ,1265000 ,1249000 ,1264000 ,1264000 ,183671 
2016-05-18,1264000 ,1271000 ,1255000 ,1268000 ,1268000 ,183392 
2016-05-19,1268000 ,1277000 ,1266000 ,1270000 ,1270000 ,200249 
2016-05-20,1270000 ,1280000 ,1269000 ,1269000 ,1269000 ,159211 
2016-05-21,1270000 ,1280000 ,1269000 ,1269000 ,1269000 ,159211 
2016-05-22,1270000 ,1280000 ,1269000 ,1269000 ,1269000 ,159211 
2016-05-23,1269000 ,1286000 ,1269000 ,1286000 ,1286000 ,162251 
2016-05-24,1286000 ,1289000 ,1268000 ,1271000 ,1271000 ,208692 
2016-05-25,1283000 ,1298000 ,1274000 ,1295000 ,1295000 ,237255 
2016-05-26,1299000 ,1303000 ,1295000 ,1296000 ,1296000 ,253073 
2016-05-27,1300000 ,1301000 ,1273000 ,1282000 ,1282000 ,274891 
2016-05-28,1300000 ,1301000 ,1273000 ,1282000 ,1282000 ,274891 
2016-05-29,1300000 ,1301000 ,1273000 ,1282000 ,1282000 ,274891 
2016-05-30,1297000 ,1297000 ,1274000 ,1280000 ,1280000 ,206307 
2016-05-31,1280000 ,1300000 ,1268000 ,1292000 ,1292000 ,1250554 
2016-06-01,1298000 ,1341000 ,1295000 ,1333000 ,1333000 ,470080 
2016-06-02,1350000 ,1372000 ,1346000 ,1365000 ,1365000 ,476139 
2016-06-03,1370000 ,1379000 ,1364000 ,1377000 ,1377000 ,341324 
2016-06-04,1370000 ,1379000 ,1364000 ,1377000 ,1377000 ,341324 
2016-06-05,1370000 ,1379000 ,1364000 ,1377000 ,1377000 ,341324 
2016-06-06,1370000 ,1379000 ,1364000 ,1377000 ,1377000 ,341324 
2016-06-07,1386000 ,1402000 ,1380000 ,1398000 ,1398000 ,462843 
2016-06-08,1419000 ,1419000 ,1389000 ,1406000 ,1406000 ,376162 
2016-06-09,1408000 ,1430000 ,1406000 ,1430000 ,1430000 ,515375 
2016-06-10,1424000 ,1425000 ,1404000 ,1406000 ,1406000 ,289681 
2016-06-11,1424000 ,1425000 ,1404000 ,1406000 ,1406000 ,289681 
2016-06-12,1424000 ,1425000 ,1404000 ,1406000 ,1406000 ,289681 
2016-06-13,1396000 ,1396000 ,1362000 ,1371000 ,1371000 ,304966 
2016-06-14,1371000 ,1386000 ,1369000 ,1380000 ,1380000 ,245461 
2016-06-15,1385000 ,1416000 ,1383000 ,1413000 ,1413000 ,306689 
2016-06-16,1413000 ,1417000 ,1395000 ,1409000 ,1409000 ,292431 
2016-06-17,1410000 ,1435000 ,1410000 ,1426000 ,1426000 ,328394 
2016-06-18,1410000 ,1435000 ,1410000 ,1426000 ,1426000 ,328394 
2016-06-19,1410000 ,1435000 ,1410000 ,1426000 ,1426000 ,328394 
2016-06-20,1427000 ,1448000 ,1426000 ,1431000 ,1431000 ,270316 
2016-06-21,1432000 ,1449000 ,1426000 ,1448000 ,1448000 ,200411 
2016-06-22,1446000 ,1450000 ,1431000 ,1445000 ,1445000 ,178965 
2016-06-23,1444000 ,1445000 ,1427000 ,1430000 ,1430000 ,225126 
2016-06-24,1445000 ,1445000 ,1360000 ,1400000 ,1400000 ,411052 
2016-06-25,1445000 ,1445000 ,1360000 ,1400000 ,1400000 ,411052 
2016-06-26,1445000 ,1445000 ,1360000 ,1400000 ,1400000 ,411052 
2016-06-27,1400000 ,1405000 ,1385000 ,1398000 ,1398000 ,236780 
2016-06-28,1390000 ,1404000 ,1379000 ,1399000 ,1399000 ,214379 
2016-06-29,1408000 ,1412000 ,1391000 ,1396000 ,1396000 ,210541 
2016-06-30,1408000 ,1445000 ,1397000 ,1425000 ,1425000 ,273434 
2016-07-01,1427000 ,1479000 ,1427000 ,1466000 ,1466000 ,287872 
2016-07-02,1427000 ,1479000 ,1427000 ,1466000 ,1466000 ,287872 
2016-07-03,1427000 ,1479000 ,1427000 ,1466000 ,1466000 ,287872 
2016-07-04,1464000 ,1474000 ,1451000 ,1466000 ,1466000 ,159900 
2016-07-05,1466000 ,1475000 ,1462000 ,1469000 ,1469000 ,157407 
2016-07-06,1447000 ,1452000 ,1412000 ,1421000 ,1421000 ,334983 
2016-07-07,1421000 ,1450000 ,1416000 ,1450000 ,1450000 ,229904 
2016-07-08,1450000 ,1475000 ,1449000 ,1460000 ,1460000 ,269963 
2016-07-09,1450000 ,1475000 ,1449000 ,1460000 ,1460000 ,269963 
2016-07-10,1450000 ,1475000 ,1449000 ,1460000 ,1460000 ,269963 
2016-07-11,1460000 ,1500000 ,1460000 ,1489000 ,1489000 ,281136 
2016-07-12,1499000 ,1505000 ,1460000 ,1464000 ,1464000 ,220494 
2016-07-13,1496000 ,1496000 ,1463000 ,1481000 ,1481000 ,200198 
2016-07-14,1481000 ,1500000 ,1476000 ,1500000 ,1500000 ,248605 
2016-07-15,1500000 ,1522000 ,1486000 ,1518000 ,1518000 ,232463 
2016-07-16,1500000 ,1522000 ,1486000 ,1518000 ,1518000 ,232463 
2016-07-17,1500000 ,1522000 ,1486000 ,1518000 ,1518000 ,232463 
2016-07-18,1518000 ,1533000 ,1500000 ,1533000 ,1533000 ,231344 
2016-07-19,1528000 ,1540000 ,1522000 ,1533000 ,1533000 ,202445 
2016-07-20,1533000 ,1542000 ,1524000 ,1540000 ,1540000 ,155463 
2016-07-21,1540000 ,1547000 ,1537000 ,1543000 ,1543000 ,170894 
2016-07-22,1506000 ,1528000 ,1506000 ,1516000 ,1516000 ,171703 
2016-07-23,1506000 ,1528000 ,1506000 ,1516000 ,1516000 ,171703 
2016-07-24,1506000 ,1528000 ,1506000 ,1516000 ,1516000 ,171703 
2016-07-25,1500000 ,1523000 ,1495000 ,1502000 ,1502000 ,154650 
2016-07-26,1500000 ,1531000 ,1498000 ,1530000 ,1530000 ,144570 
2016-07-27,1512000 ,1529000 ,1512000 ,1527000 ,1527000 ,126701 
2016-07-28,1533000 ,1536000 ,1498000 ,1507000 ,1507000 ,190074 
2016-07-29,1520000 ,1557000 ,1511000 ,1539000 ,1539000 ,299712 
2016-07-30,1520000 ,1557000 ,1511000 ,1539000 ,1539000 ,299712 
2016-07-31,1520000 ,1557000 ,1511000 ,1539000 ,1539000 ,299712 
2016-08-01,1569000 ,1580000 ,1560000 ,1568000 ,1568000 ,230308 
2016-08-02,1568000 ,1568000 ,1546000 ,1548000 ,1548000 ,166316 
2016-08-03,1548000 ,1548000 ,1517000 ,1517000 ,1517000 ,150098 
2016-08-04,1519000 ,1533000 ,1517000 ,1517000 ,1517000 ,140199 
2016-08-05,1529000 ,1564000 ,1525000 ,1561000 ,1561000 ,139177 
2016-08-06,1529000 ,1564000 ,1525000 ,1561000 ,1561000 ,139177 
2016-08-07,1529000 ,1564000 ,1525000 ,1561000 ,1561000 ,139177 
2016-08-08,1566000 ,1575000 ,1556000 ,1569000 ,1569000 ,222503 
2016-08-09,1574000 ,1579000 ,1557000 ,1567000 ,1567000 ,180464 
2016-08-10,1567000 ,1570000 ,1534000 ,1541000 ,1541000 ,246807 
2016-08-11,1541000 ,1559000 ,1526000 ,1559000 ,1559000 ,210672 
2016-08-12,1559000 ,1570000 ,1544000 ,1545000 ,1545000 ,209497 
2016-08-13,1559000 ,1570000 ,1544000 ,1545000 ,1545000 ,209497 
2016-08-14,1559000 ,1570000 ,1544000 ,1545000 ,1545000 ,209497 
2016-08-15,1559000 ,1570000 ,1544000 ,1545000 ,1545000 ,209497 
2016-08-16,1545000 ,1576000 ,1545000 ,1568000 ,1568000 ,216862 
2016-08-17,1569000 ,1570000 ,1551000 ,1566000 ,1566000 ,148929 
2016-08-18,1567000 ,1644000 ,1566000 ,1640000 ,1640000 ,366541 
2016-08-19,1638000 ,1675000 ,1636000 ,1675000 ,1675000 ,336103 
2016-08-20,1638000 ,1675000 ,1636000 ,1675000 ,1675000 ,336103 
2016-08-21,1638000 ,1675000 ,1636000 ,1675000 ,1675000 ,336103 
2016-08-22,1674000 ,1692000 ,1659000 ,1665000 ,1665000 ,252244 
2016-08-23,1665000 ,1694000 ,1657000 ,1687000 ,1687000 ,230914 
2016-08-24,1680000 ,1682000 ,1636000 ,1653000 ,1653000 ,318771 
2016-08-25,1630000 ,1659000 ,1622000 ,1639000 ,1639000 ,283476 
2016-08-26,1606000 ,1623000 ,1603000 ,1612000 ,1612000 ,241160 
2016-08-27,1606000 ,1623000 ,1603000 ,1612000 ,1612000 ,241160 
2016-08-28,1606000 ,1623000 ,1603000 ,1612000 ,1612000 ,241160 
2016-08-29,1602000 ,1640000 ,1597000 ,1640000 ,1640000 ,178515 
2016-08-30,1647000 ,1671000 ,1633000 ,1645000 ,1645000 ,156992 
2016-08-31,1641000 ,1641000 ,1611000 ,1620000 ,1620000 ,410644 
2016-09-01,1583000 ,1588000 ,1563000 ,1587000 ,1587000 ,375803 
2016-09-02,1595000 ,1613000 ,1588000 ,1597000 ,1597000 ,163060 
2016-09-03,1595000 ,1613000 ,1588000 ,1597000 ,1597000 ,163060 
2016-09-04,1595000 ,1613000 ,1588000 ,1597000 ,1597000 ,163060 
2016-09-05,1590000 ,1615000 ,1585000 ,1606000 ,1606000 ,167676 
2016-09-06,1607000 ,1645000 ,1597000 ,1643000 ,1643000 ,153203 
2016-09-07,1648000 ,1652000 ,1621000 ,1621000 ,1621000 ,191837 
2016-09-08,1623000 ,1639000 ,1614000 ,1639000 ,1639000 ,241417 
2016-09-09,1611000 ,1618000 ,1564000 ,1575000 ,1575000 ,265168 
2016-09-10,1611000 ,1618000 ,1564000 ,1575000 ,1575000 ,265168 
2016-09-11,1611000 ,1618000 ,1564000 ,1575000 ,1575000 ,265168 
2016-09-12,1490000 ,1506000 ,1456000 ,1465000 ,1465000 ,529987 
2016-09-13,1508000 ,1549000 ,1495000 ,1527000 ,1527000 ,494345 
2016-09-14,1508000 ,1549000 ,1495000 ,1527000 ,1527000 ,494345 
2016-09-15,1508000 ,1549000 ,1495000 ,1527000 ,1527000 ,494345 
2016-09-16,1508000 ,1549000 ,1495000 ,1527000 ,1527000 ,494345 
2016-09-17,1508000 ,1549000 ,1495000 ,1527000 ,1527000 ,494345 
2016-09-18,1508000 ,1549000 ,1495000 ,1527000 ,1527000 ,494345 
2016-09-19,1538000 ,1569000 ,1536000 ,1558000 ,1558000 ,448163 
2016-09-20,1559000 ,1588000 ,1559000 ,1585000 ,1585000 ,258423 
2016-09-21,1595000 ,1601000 ,1576000 ,1592000 ,1592000 ,210181 
2016-09-22,1600000 ,1641000 ,1599000 ,1618000 ,1618000 ,228599 
2016-09-23,1582000 ,1598000 ,1566000 ,1571000 ,1571000 ,365993 
2016-09-24,1582000 ,1598000 ,1566000 ,1571000 ,1571000 ,365993 
2016-09-25,1582000 ,1598000 ,1566000 ,1571000 ,1571000 ,365993 
2016-09-26,1571000 ,1596000 ,1564000 ,1568000 ,1568000 ,290496 
2016-09-27,1550000 ,1575000 ,1533000 ,1569000 ,1569000 ,196688 
2016-09-28,1554000 ,1573000 ,1554000 ,1567000 ,1567000 ,174128 
2016-09-29,1573000 ,1619000 ,1572000 ,1600000 ,1600000 ,227951 
2016-09-30,1590000 ,1615000 ,1585000 ,1598000 ,1598000 ,235254 
2016-10-01,1590000 ,1615000 ,1585000 ,1598000 ,1598000 ,235254 
2016-10-02,1590000 ,1615000 ,1585000 ,1598000 ,1598000 ,235254 
2016-10-03,1590000 ,1615000 ,1585000 ,1598000 ,1598000 ,235254 
2016-10-04,1610000 ,1624000 ,1606000 ,1614000 ,1614000 ,261062 
2016-10-05,1601000 ,1626000 ,1597000 ,1619000 ,1619000 ,249409 
2016-10-06,1696000 ,1700000 ,1667000 ,1691000 ,1691000 ,591163 
2016-10-07,1700000 ,1716000 ,1690000 ,1706000 ,1706000 ,521011 
2016-10-08,1700000 ,1716000 ,1690000 ,1706000 ,1706000 ,521011 
2016-10-09,1700000 ,1716000 ,1690000 ,1706000 ,1706000 ,521011 
2016-10-10,1650000 ,1689000 ,1628000 ,1680000 ,1680000 ,505866 
2016-10-11,1600000 ,1625000 ,1545000 ,1545000 ,1545000 ,768543 
2016-10-12,1495000 ,1545000 ,1494000 ,1535000 ,1535000 ,781771 
2016-10-13,1550000 ,1581000 ,1545000 ,1557000 ,1557000 ,437291 
2016-10-14,1548000 ,1588000 ,1547000 ,1577000 ,1577000 ,283179 
2016-10-15,1548000 ,1588000 ,1547000 ,1577000 ,1577000 ,283179 
2016-10-16,1548000 ,1588000 ,1547000 ,1577000 ,1577000 ,283179 
2016-10-17,1565000 ,1602000 ,1538000 ,1590000 ,1590000 ,255704 
2016-10-18,1572000 ,1595000 ,1572000 ,1589000 ,1589000 ,207690 
2016-10-19,1579000 ,1643000 ,1575000 ,1625000 ,1625000 ,308891 
2016-10-20,1626000 ,1651000 ,1609000 ,1620000 ,1620000 ,206609 
2016-10-21,1606000 ,1613000 ,1588000 ,1589000 ,1589000 ,209550 
2016-10-22,1606000 ,1613000 ,1588000 ,1589000 ,1589000 ,209550 
2016-10-23,1606000 ,1613000 ,1588000 ,1589000 ,1589000 ,209550 
2016-10-24,1593000 ,1608000 ,1590000 ,1608000 ,1608000 ,185799 
2016-10-25,1600000 ,1604000 ,1592000 ,1597000 ,1597000 ,197322 
2016-10-26,1597000 ,1599000 ,1562000 ,1567000 ,1567000 ,210680 
2016-10-27,1571000 ,1617000 ,1556000 ,1573000 ,1573000 ,282340 
2016-10-28,1580000 ,1614000 ,1580000 ,1614000 ,1614000 ,204284 
2016-10-29,1580000 ,1614000 ,1580000 ,1614000 ,1614000 ,204284 
2016-10-30,1580000 ,1614000 ,1580000 ,1614000 ,1614000 ,204284 
2016-10-31,1616000 ,1639000 ,1611000 ,1639000 ,1639000 ,241344 
2016-11-01,1630000 ,1652000 ,1612000 ,1652000 ,1652000 ,206948 
2016-11-02,1640000 ,1652000 ,1631000 ,1643000 ,1643000 ,201985 
2016-11-03,1630000 ,1640000 ,1606000 ,1616000 ,1616000 ,206837 
2016-11-04,1605000 ,1634000 ,1605000 ,1627000 ,1627000 ,142077 
2016-11-05,1605000 ,1634000 ,1605000 ,1627000 ,1627000 ,142077 
2016-11-06,1605000 ,1634000 ,1605000 ,1627000 ,1627000 ,142077 
2016-11-07,1647000 ,1650000 ,1634000 ,1640000 ,1640000 ,153238 
2016-11-08,1649000 ,1649000 ,1635000 ,1644000 ,1644000 ,108349 
2016-11-09,1646000 ,1657000 ,1591000 ,1596000 ,1596000 ,313672 
2016-11-10,1630000 ,1650000 ,1618000 ,1649000 ,1649000 ,235907 
2016-11-11,1585000 ,1618000 ,1585000 ,1598000 ,1598000 ,256736 
2016-11-12,1585000 ,1618000 ,1585000 ,1598000 ,1598000 ,256736 
2016-11-13,1585000 ,1618000 ,1585000 ,1598000 ,1598000 ,256736 
2016-11-14,1595000 ,1596000 ,1552000 ,1553000 ,1553000 ,302666 
2016-11-15,1553000 ,1581000 ,1539000 ,1539000 ,1539000 ,273314 
2016-11-16,1540000 ,1564000 ,1540000 ,1558000 ,1558000 ,266164 
2016-11-17,1555000 ,1576000 ,1545000 ,1568000 ,1568000 ,157411 
2016-11-18,1582000 ,1588000 ,1570000 ,1586000 ,1586000 ,189215 
2016-11-19,1582000 ,1588000 ,1570000 ,1586000 ,1586000 ,189215 
2016-11-20,1582000 ,1588000 ,1570000 ,1586000 ,1586000 ,189215 
2016-11-21,1565000 ,1606000 ,1565000 ,1593000 ,1593000 ,163604 
2016-11-22,1607000 ,1645000 ,1600000 ,1640000 ,1640000 ,195022 
2016-11-23,1661000 ,1661000 ,1626000 ,1649000 ,1649000 ,253372 
2016-11-24,1649000 ,1652000 ,1633000 ,1650000 ,1650000 ,155143 
2016-11-25,1641000 ,1652000 ,1633000 ,1650000 ,1650000 ,125538 
2016-11-26,1641000 ,1652000 ,1633000 ,1650000 ,1650000 ,125538 
2016-11-27,1641000 ,1652000 ,1633000 ,1650000 ,1650000 ,125538 
2016-11-28,1650000 ,1681000 ,1640000 ,1677000 ,1677000 ,265881 
2016-11-29,1690000 ,1698000 ,1669000 ,1677000 ,1677000 ,361626 
2016-11-30,1677000 ,1747000 ,1677000 ,1746000 ,1746000 ,570704 
2016-12-01,1740000 ,1753000 ,1733000 ,1749000 ,1749000 ,310707 
2016-12-02,1724000 ,1738000 ,1707000 ,1727000 ,1727000 ,307059 
2016-12-03,1724000 ,1738000 ,1707000 ,1727000 ,1727000 ,307059 
2016-12-04,1724000 ,1738000 ,1707000 ,1727000 ,1727000 ,307059 
2016-12-05,1717000 ,1734000 ,1711000 ,1718000 ,1718000 ,169692 
2016-12-06,1722000 ,1760000 ,1720000 ,1748000 ,1748000 ,280036 
2016-12-07,1752000 ,1774000 ,1752000 ,1772000 ,1772000 ,192073 
2016-12-08,1799000 ,1801000 ,1776000 ,1790000 ,1790000 ,329251 
2016-12-09,1795000 ,1795000 ,1770000 ,1780000 ,1780000 ,213049 
2016-12-10,1795000 ,1795000 ,1770000 ,1780000 ,1780000 ,213049 
2016-12-11,1795000 ,1795000 ,1770000 ,1780000 ,1780000 ,213049 
2016-12-12,1733000 ,1768000 ,1733000 ,1752000 ,1752000 ,228289 
2016-12-13,1731000 ,1772000 ,1731000 ,1766000 ,1766000 ,233689 
2016-12-14,1778000 ,1784000 ,1764000 ,1777000 ,1777000 ,149102 
2016-12-15,1741000 ,1775000 ,1741000 ,1759000 ,1759000 ,115471 
2016-12-16,1765000 ,1801000 ,1760000 ,1793000 ,1793000 ,234954 
2016-12-17,1765000 ,1801000 ,1760000 ,1793000 ,1793000 ,234954 
2016-12-18,1765000 ,1801000 ,1760000 ,1793000 ,1793000 ,234954 
2016-12-19,1781000 ,1819000 ,1781000 ,1795000 ,1795000 ,108716 
2016-12-20,1796000 ,1820000 ,1792000 ,1812000 ,1812000 ,152304 
2016-12-21,1818000 ,1830000 ,1801000 ,1805000 ,1805000 ,131042 
2016-12-22,1813000 ,1815000 ,1799000 ,1809000 ,1809000 ,127092 
2016-12-23,1801000 ,1804000 ,1780000 ,1782000 ,1782000 ,166697 
2016-12-24,1801000 ,1804000 ,1780000 ,1782000 ,1782000 ,166697 
2016-12-25,1801000 ,1804000 ,1780000 ,1782000 ,1782000 ,166697 
2016-12-26,1780000 ,1800000 ,1778000 ,1798000 ,1798000 ,96472 
2016-12-27,1799000 ,1810000 ,1793000 ,1799000 ,1799000 ,93069 
2016-12-28,1792000 ,1799000 ,1780000 ,1788000 ,1788000 ,133258 
2016-12-29,1771000 ,1802000 ,1770000 ,1802000 ,1802000 ,150329 
2016-12-30,1771000 ,1802000 ,1770000 ,1802000 ,1802000 ,150329 
2016-12-31,1771000 ,1802000 ,1770000 ,1802000 ,1802000 ,150329 
2017-01-01,1771000 ,1802000 ,1770000 ,1802000 ,1802000 ,150329 
2017-01-02,1799000 ,1812000 ,1794000 ,1805000 ,1805000 ,93012 
2017-01-03,1814000 ,1831000 ,1801000 ,1824000 ,1824000 ,147153 
2017-01-04,1825000 ,1826000 ,1805000 ,1808000 ,1808000 ,159435 
2017-01-05,1803000 ,1803000 ,1777000 ,1778000 ,1778000 ,219349 
2017-01-06,1809000 ,1822000 ,1802000 ,1810000 ,1810000 ,177619 
2017-01-07,1809000 ,1822000 ,1802000 ,1810000 ,1810000 ,177619 
2017-01-08,1809000 ,1822000 ,1802000 ,1810000 ,1810000 ,177619 
2017-01-09,1830000 ,1875000 ,1828000 ,1861000 ,1861000 ,263898 
2017-01-10,1864000 ,1870000 ,1854000 ,1862000 ,1862000 ,181996 
2017-01-11,1876000 ,1928000 ,1871000 ,1914000 ,1914000 ,240363 
2017-01-12,1900000 ,1940000 ,1899000 ,1940000 ,1940000 ,233383 
2017-01-13,1905000 ,1916000 ,1873000 ,1873000 ,1873000 ,319089 
2017-01-14,1905000 ,1916000 ,1873000 ,1873000 ,1873000 ,319089 
2017-01-15,1905000 ,1916000 ,1873000 ,1873000 ,1873000 ,319089 
2017-01-16,1843000 ,1891000 ,1816000 ,1833000 ,1833000 ,332230 
2017-01-17,1829000 ,1873000 ,1829000 ,1848000 ,1848000 ,163014 
2017-01-18,1852000 ,1875000 ,1831000 ,1847000 ,1847000 ,177508 
2017-01-19,1886000 ,1896000 ,1851000 ,1874000 ,1874000 ,188378 
2017-01-20,1856000 ,1871000 ,1844000 ,1860000 ,1860000 ,183700 
2017-01-21,1856000 ,1871000 ,1844000 ,1860000 ,1860000 ,183700 
2017-01-22,1856000 ,1871000 ,1844000 ,1860000 ,1860000 ,183700 
2017-01-23,1860000 ,1903000 ,1850000 ,1903000 ,1903000 ,176208 
2017-01-24,1906000 ,1929000 ,1894000 ,1908000 ,1908000 ,220975 
2017-01-25,1917000 ,1970000 ,1916000 ,1970000 ,1970000 ,268677 
2017-01-26,1971000 ,2000000 ,1971000 ,1995000 ,1995000 ,304290 
2017-01-27,1971000 ,2000000 ,1971000 ,1995000 ,1995000 ,304290 
2017-01-28,1971000 ,2000000 ,1971000 ,1995000 ,1995000 ,304290 
2017-01-29,1971000 ,2000000 ,1971000 ,1995000 ,1995000 ,304290 
2017-01-30,1971000 ,2000000 ,1971000 ,1995000 ,1995000 ,304290 
2017-01-31,1995000 ,1995000 ,1973000 ,1973000 ,1973000 ,359844 
2017-02-01,1977000 ,1983000 ,1952000 ,1956000 ,1956000 ,283008 
2017-02-02,1980000 ,1983000 ,1960000 ,1968000 ,1968000 ,300586 
2017-02-03,1970000 ,1975000 ,1959000 ,1973000 ,1973000 ,207727 
2017-02-04,1970000 ,1975000 ,1959000 ,1973000 ,1973000 ,207727 
2017-02-05,1970000 ,1975000 ,1959000 ,1973000 ,1973000 ,207727 
2017-02-06,1979000 ,1983000 ,1957000 ,1978000 ,1978000 ,177214 
2017-02-07,1978000 ,1979000 ,1938000 ,1941000 ,1941000 ,280836 
2017-02-08,1937000 ,1939000 ,1910000 ,1920000 ,1920000 ,341859 
2017-02-09,1939000 ,1942000 ,1911000 ,1920000 ,1920000 ,273883 
2017-02-10,1920000 ,1938000 ,1915000 ,1918000 ,1918000 ,220415 
2017-02-11,1920000 ,1938000 ,1915000 ,1918000 ,1918000 ,220415 
2017-02-12,1920000 ,1938000 ,1915000 ,1918000 ,1918000 ,220415 
2017-02-13,1887000 ,1903000 ,1886000 ,1898000 ,1898000 ,222041 
2017-02-14,1898000 ,1913000 ,1866000 ,1879000 ,1879000 ,262483 
2017-02-15,1854000 ,1898000 ,1854000 ,1886000 ,1886000 ,283831 
2017-02-16,1890000 ,1918000 ,1889000 ,1901000 ,1901000 ,204527 
2017-02-17,1878000 ,1902000 ,1864000 ,1893000 ,1893000 ,307549 
2017-02-18,1878000 ,1902000 ,1864000 ,1893000 ,1893000 ,307549 
2017-02-19,1878000 ,1902000 ,1864000 ,1893000 ,1893000 ,307549 
2017-02-20,1911000 ,1939000 ,1908000 ,1933000 ,1933000 ,149716 
2017-02-21,1927000 ,1978000 ,1921000 ,1947000 ,1947000 ,211252 
2017-02-22,1950000 ,1967000 ,1949000 ,1965000 ,1965000 ,170789 
2017-02-23,1951000 ,1972000 ,1951000 ,1959000 ,1959000 ,204346 
2017-02-24,1948000 ,1955000 ,1903000 ,1911000 ,1911000 ,185937 
2017-02-25,1948000 ,1955000 ,1903000 ,1911000 ,1911000 ,185937 
2017-02-26,1948000 ,1955000 ,1903000 ,1911000 ,1911000 ,185937 
2017-02-27,1901000 ,1907000 ,1885000 ,1903000 ,1903000 ,180674 
2017-02-28,1903000 ,1938000 ,1898000 ,1922000 ,1922000 ,301774 
2017-03-01,1903000 ,1938000 ,1898000 ,1922000 ,1922000 ,301774 
2017-03-02,1921000 ,1993000 ,1921000 ,1986000 ,1986000 ,424996 
2017-03-03,1967000 ,1986000 ,1958000 ,1981000 ,1981000 ,254174 
2017-03-04,1967000 ,1986000 ,1958000 ,1981000 ,1981000 ,254174 
2017-03-05,1967000 ,1986000 ,1958000 ,1981000 ,1981000 ,254174 
2017-03-06,1961000 ,2011000 ,1961000 ,2004000 ,2004000 ,244697 
2017-03-07,1990000 ,2016000 ,1990000 ,2010000 ,2010000 ,211065 
2017-03-08,2010000 ,2031000 ,2007000 ,2010000 ,2010000 ,242819 
2017-03-09,2010000 ,2015000 ,2001000 ,2010000 ,2010000 ,287445 
2017-03-10,1998000 ,2021000 ,1993000 ,2009000 ,2009000 ,204556 
2017-03-11,1998000 ,2021000 ,1993000 ,2009000 ,2009000 ,204556 
2017-03-12,1998000 ,2021000 ,1993000 ,2009000 ,2009000 ,204556 
2017-03-13,2002000 ,2049000 ,2002000 ,2030000 ,2030000 ,148482 
2017-03-14,2031000 ,2077000 ,2025000 ,2068000 ,2068000 ,226501 
2017-03-15,2040000 ,2072000 ,2040000 ,2070000 ,2070000 ,191757 
2017-03-16,2090000 ,2109000 ,2077000 ,2092000 ,2092000 ,198663 
2017-03-17,2090000 ,2125000 ,2086000 ,2120000 ,2120000 ,252046 
2017-03-18,2090000 ,2125000 ,2086000 ,2120000 ,2120000 ,252046 
2017-03-19,2090000 ,2125000 ,2086000 ,2120000 ,2120000 ,252046 
2017-03-20,2100000 ,2106000 ,2087000 ,2095000 ,2095000 ,205001 
2017-03-21,2089000 ,2134000 ,2088000 ,2128000 ,2128000 ,284403 
2017-03-22,2080000 ,2123000 ,2079000 ,2123000 ,2123000 ,328545 
2017-03-23,2110000 ,2118000 ,2085000 ,2090000 ,2090000 ,307942 
2017-03-24,2080000 ,2099000 ,2054000 ,2075000 ,2075000 ,256163 
2017-03-25,2080000 ,2099000 ,2054000 ,2075000 ,2075000 ,256163 
2017-03-26,2080000 ,2099000 ,2054000 ,2075000 ,2075000 ,256163 
2017-03-27,2060000 ,2094000 ,2059000 ,2060000 ,2060000 ,243553 
2017-03-28,2078000 ,2092000 ,2069000 ,2074000 ,2074000 ,164325 
2017-03-29,2087000 ,2098000 ,2079000 ,2089000 ,2089000 ,201865 
